"id","cuisine"
9045,"korean"
9051,"korean"
9057,"korean"
9062,"korean"
9071,"korean"
9075,"korean"
9084,"korean"
9085,"korean"
9086,"korean"
9091,"korean"
9101,"korean"
9110,"korean"
9116,"korean"
9117,"korean"
9121,"korean"
9122,"korean"
9126,"korean"
9128,"korean"
9134,"korean"
9136,"korean"
9143,"korean"
9149,"korean"
9150,"korean"
9156,"korean"
9166,"korean"
9169,"korean"
9177,"korean"
9178,"korean"
9182,"korean"
9186,"korean"
9188,"korean"
9200,"korean"
9201,"korean"
9211,"korean"
9212,"korean"
9224,"korean"
9228,"korean"
9232,"korean"
9236,"korean"
9245,"korean"
9246,"korean"
9257,"korean"
9258,"korean"
9264,"korean"
9266,"korean"
9267,"korean"
9268,"korean"
9274,"korean"
9278,"korean"
9280,"korean"
9302,"korean"
9304,"korean"
9314,"korean"
9325,"korean"
9331,"korean"
9336,"korean"
9340,"korean"
9341,"korean"
9343,"korean"
9345,"korean"
9349,"brazilian"
9350,"korean"
9352,"korean"
9358,"korean"
9361,"korean"
9365,"korean"
9366,"korean"
9367,"korean"
9407,"korean"
9413,"korean"
9418,"korean"
9422,"korean"
9423,"korean"
9431,"korean"
9434,"korean"
9437,"korean"
9438,"korean"
9448,"korean"
9452,"korean"
9453,"brazilian"
9455,"korean"
9457,"korean"
9458,"korean"
9467,"korean"
9476,"korean"
9479,"korean"
9491,"korean"
9493,"korean"
9498,"korean"
9499,"korean"
9500,"korean"
9506,"korean"
9512,"korean"
9513,"korean"
9529,"korean"
9532,"korean"
9534,"korean"
9544,"korean"
9547,"korean"
9549,"korean"
9550,"korean"
9558,"korean"
9561,"korean"
9565,"korean"
9567,"korean"
9570,"korean"
9573,"korean"
9576,"korean"
9583,"korean"
9584,"korean"
9598,"korean"
9604,"korean"
9606,"korean"
9607,"korean"
9610,"korean"
9613,"korean"
9619,"korean"
9623,"korean"
9624,"korean"
9628,"korean"
9630,"korean"
9641,"korean"
9663,"korean"
9667,"korean"
9674,"korean"
9681,"korean"
9683,"korean"
9698,"korean"
9699,"korean"
9701,"korean"
9704,"korean"
9707,"korean"
9710,"korean"
9715,"korean"
9719,"korean"
9720,"korean"
9724,"korean"
9726,"korean"
9731,"korean"
9735,"korean"
9738,"korean"
9739,"korean"
9748,"korean"
9758,"korean"
9764,"korean"
9765,"korean"
9768,"korean"
9771,"korean"
9773,"korean"
9782,"korean"
9792,"korean"
9797,"korean"
9798,"korean"
9799,"korean"
9802,"korean"
9805,"korean"
9807,"korean"
9809,"korean"
9810,"korean"
9811,"korean"
9816,"korean"
9825,"korean"
9831,"korean"
9837,"korean"
9847,"korean"
9848,"korean"
9856,"korean"
9863,"korean"
9867,"korean"
9868,"korean"
9872,"korean"
9875,"korean"
9876,"korean"
9880,"korean"
9885,"korean"
9896,"korean"
9897,"korean"
9900,"korean"
9901,"korean"
9909,"korean"
9910,"korean"
9911,"korean"
9917,"korean"
9921,"korean"
9928,"korean"
9937,"korean"
9943,"korean"
9951,"korean"
9961,"korean"
9968,"korean"
9969,"korean"
9970,"korean"
9976,"korean"
9979,"korean"
9982,"korean"
9985,"korean"
9988,"korean"
9995,"korean"
10002,"korean"
10005,"korean"
10010,"korean"
10019,"korean"
10021,"korean"
10026,"korean"
10030,"korean"
10036,"korean"
10048,"korean"
10050,"korean"
10052,"korean"
10056,"korean"
10057,"korean"
10066,"korean"
10067,"korean"
10068,"korean"
10069,"korean"
10071,"korean"
10072,"korean"
10073,"korean"
10077,"korean"
10080,"korean"
10084,"korean"
10093,"korean"
10095,"korean"
10096,"korean"
10097,"korean"
10099,"korean"
10110,"korean"
10117,"korean"
10118,"korean"
10128,"korean"
10138,"korean"
10143,"korean"
10147,"korean"
10148,"korean"
10157,"korean"
10158,"korean"
10159,"korean"
10162,"korean"
10166,"korean"
10170,"korean"
10171,"korean"
10180,"korean"
10181,"korean"
10185,"korean"
10195,"korean"
10196,"korean"
10197,"korean"
10201,"korean"
10202,"korean"
10206,"korean"
10209,"korean"
10212,"korean"
10213,"korean"
10230,"brazilian"
10245,"korean"
10255,"korean"
10261,"korean"
10270,"korean"
10279,"korean"
10280,"brazilian"
10282,"korean"
10284,"korean"
10296,"korean"
10299,"korean"
10300,"korean"
10308,"korean"
10309,"korean"
10314,"korean"
10316,"korean"
10317,"korean"
10319,"korean"
10321,"korean"
10326,"korean"
10328,"korean"
10334,"korean"
10340,"korean"
10358,"korean"
10361,"korean"
10369,"korean"
10375,"korean"
10380,"korean"
10383,"brazilian"
10388,"korean"
10393,"korean"
10396,"korean"
10399,"korean"
10401,"korean"
10405,"korean"
10408,"korean"
10421,"korean"
10427,"korean"
10429,"korean"
10431,"korean"
10438,"korean"
10439,"korean"
10446,"korean"
10448,"korean"
10451,"korean"
10457,"korean"
10458,"brazilian"
10462,"korean"
10467,"korean"
10471,"korean"
10474,"korean"
10475,"korean"
10476,"korean"
10478,"korean"
10483,"korean"
10485,"korean"
10489,"korean"
10499,"korean"
10502,"korean"
10503,"korean"
10505,"korean"
10509,"korean"
10510,"korean"
10514,"korean"
10543,"korean"
10545,"brazilian"
10553,"korean"
10556,"brazilian"
10560,"korean"
10562,"korean"
10565,"korean"
10567,"korean"
10572,"korean"
10582,"korean"
10594,"korean"
10600,"korean"
10602,"korean"
10606,"korean"
10609,"korean"
10616,"korean"
10618,"korean"
10629,"korean"
10631,"brazilian"
10632,"korean"
10639,"korean"
10640,"brazilian"
10646,"korean"
10647,"korean"
10649,"korean"
10650,"korean"
10665,"korean"
10675,"korean"
10678,"korean"
10685,"korean"
10691,"korean"
10703,"korean"
10709,"brazilian"
10717,"korean"
10724,"korean"
10732,"korean"
10733,"korean"
10734,"brazilian"
10738,"korean"
10740,"korean"
10743,"korean"
10744,"korean"
10745,"korean"
10749,"korean"
10767,"korean"
10768,"korean"
10774,"korean"
10800,"korean"
10810,"korean"
10819,"korean"
10826,"korean"
10841,"korean"
10843,"korean"
10848,"korean"
10849,"korean"
10852,"korean"
10856,"korean"
10859,"korean"
10861,"korean"
10863,"korean"
10865,"korean"
10871,"korean"
10875,"korean"
10878,"korean"
10879,"korean"
10882,"korean"
10894,"korean"
10896,"korean"
10911,"korean"
10922,"korean"
10933,"brazilian"
10935,"korean"
10939,"korean"
10942,"korean"
10943,"korean"
10950,"korean"
10954,"korean"
10955,"korean"
10961,"korean"
10964,"korean"
10967,"korean"
10968,"korean"
10974,"korean"
10980,"korean"
10983,"korean"
10993,"korean"
10994,"brazilian"
11006,"korean"
11011,"korean"
11014,"korean"
11016,"korean"
11018,"korean"
11040,"korean"
11041,"korean"
11045,"korean"
11046,"korean"
11053,"korean"
11056,"korean"
11061,"korean"
11062,"korean"
11071,"korean"
11072,"korean"
11076,"korean"
11081,"korean"
11083,"korean"
11095,"korean"
11098,"korean"
11102,"korean"
11103,"korean"
11104,"korean"
11106,"korean"
11112,"korean"
11125,"korean"
11126,"korean"
11129,"korean"
11132,"korean"
11134,"korean"
11136,"korean"
11145,"korean"
11150,"korean"
11151,"korean"
11153,"korean"
11154,"korean"
11162,"korean"
11165,"korean"
11173,"korean"
11183,"korean"
11191,"korean"
11194,"korean"
11196,"korean"
11197,"korean"
11201,"korean"
11204,"korean"
11208,"korean"
11211,"brazilian"
11213,"korean"
11215,"korean"
11216,"korean"
11217,"korean"
11218,"korean"
11223,"korean"
11239,"korean"
11244,"korean"
11258,"korean"
11263,"korean"
11265,"korean"
11275,"korean"
11278,"korean"
11288,"korean"
11292,"korean"
11297,"korean"
11299,"korean"
11307,"korean"
11309,"korean"
11310,"korean"
11314,"korean"
11316,"korean"
11318,"korean"
11326,"korean"
11328,"korean"
11335,"korean"
11340,"korean"
11342,"korean"
11344,"korean"
11349,"korean"
11350,"korean"
11352,"korean"
11353,"korean"
11355,"brazilian"
11356,"korean"
11358,"korean"
11362,"korean"
11363,"korean"
11365,"korean"
11369,"korean"
11370,"korean"
11379,"korean"
11385,"korean"
11392,"korean"
11395,"korean"
11398,"korean"
11400,"korean"
11405,"korean"
11406,"korean"
11407,"korean"
11419,"korean"
11422,"korean"
11423,"korean"
11424,"korean"
11426,"korean"
11434,"korean"
11435,"korean"
11439,"korean"
11444,"korean"
11450,"korean"
11454,"korean"
11458,"korean"
11460,"korean"
11464,"korean"
11465,"korean"
11472,"korean"
11474,"korean"
11475,"korean"
11476,"korean"
11477,"korean"
11479,"korean"
11481,"brazilian"
11489,"korean"
11490,"korean"
11499,"korean"
11504,"korean"
11507,"korean"
11508,"brazilian"
11516,"korean"
11522,"korean"
11529,"korean"
11532,"korean"
11538,"korean"
11546,"korean"
11559,"korean"
11560,"korean"
11563,"korean"
11565,"korean"
11566,"korean"
11569,"korean"
11575,"korean"
11576,"korean"
11577,"korean"
11581,"korean"
11583,"korean"
11588,"korean"
11593,"korean"
11597,"korean"
11599,"korean"
11611,"korean"
11613,"korean"
11618,"korean"
11619,"korean"
11626,"korean"
11633,"korean"
11634,"korean"
11648,"korean"
11649,"korean"
11652,"korean"
11658,"korean"
11661,"korean"
11670,"korean"
11675,"korean"
11681,"korean"
11686,"korean"
11695,"korean"
11701,"korean"
11704,"korean"
11714,"korean"
11720,"korean"
11722,"korean"
11728,"korean"
11735,"korean"
11736,"korean"
11739,"korean"
11741,"korean"
11749,"korean"
11751,"korean"
11756,"korean"
11760,"korean"
11767,"korean"
11772,"korean"
11779,"korean"
11784,"korean"
11788,"korean"
11794,"korean"
11806,"brazilian"
11808,"korean"
11809,"korean"
11810,"korean"
11811,"korean"
11812,"korean"
11813,"korean"
11814,"korean"
11817,"korean"
11830,"korean"
11834,"korean"
11849,"korean"
11861,"korean"
11864,"korean"
11875,"korean"
11882,"korean"
11885,"korean"
11887,"korean"
11899,"korean"
11928,"korean"
11932,"korean"
11941,"brazilian"
11943,"korean"
11944,"brazilian"
11945,"korean"
11949,"korean"
11963,"korean"
11965,"korean"
11973,"korean"
11985,"korean"
11988,"korean"
11989,"korean"
12000,"korean"
12009,"korean"
12014,"korean"
12018,"korean"
12022,"korean"
12024,"korean"
12034,"korean"
12035,"korean"
12042,"korean"
12043,"korean"
12044,"korean"
12053,"korean"
12057,"korean"
12059,"korean"
12060,"korean"
12065,"korean"
12071,"korean"
12079,"korean"
12080,"korean"
12097,"korean"
12105,"korean"
12106,"korean"
12111,"korean"
12123,"korean"
12128,"korean"
12132,"korean"
12139,"korean"
12140,"korean"
12148,"brazilian"
12151,"korean"
12155,"korean"
12159,"korean"
12167,"korean"
12169,"korean"
12173,"korean"
12178,"korean"
12193,"korean"
12194,"korean"
12195,"korean"
12197,"korean"
12204,"korean"
12206,"korean"
12211,"korean"
12218,"korean"
12219,"korean"
12233,"korean"
12234,"korean"
12252,"korean"
12257,"korean"
12263,"korean"
12264,"korean"
12268,"korean"
12272,"korean"
12274,"korean"
12280,"korean"
12283,"korean"
12287,"korean"
12288,"korean"
12292,"korean"
12299,"korean"
12311,"korean"
12314,"korean"
12315,"korean"
12336,"korean"
12339,"korean"
12345,"korean"
12349,"korean"
12357,"korean"
12360,"korean"
12366,"korean"
12368,"korean"
12371,"korean"
12375,"korean"
12376,"korean"
12380,"korean"
12382,"korean"
12403,"korean"
12408,"korean"
12413,"korean"
12415,"korean"
12418,"korean"
12420,"korean"
12423,"korean"
12425,"korean"
12431,"korean"
12432,"korean"
12435,"korean"
12440,"korean"
12447,"korean"
12453,"korean"
12454,"korean"
12460,"korean"
12468,"korean"
12472,"korean"
12476,"korean"
12477,"korean"
12481,"korean"
12493,"korean"
12495,"korean"
12496,"korean"
12498,"korean"
12514,"korean"
12515,"korean"
12517,"korean"
12519,"korean"
12533,"korean"
12535,"korean"
12543,"korean"
12560,"korean"
12567,"korean"
12568,"korean"
12570,"korean"
12574,"brazilian"
12580,"korean"
12581,"korean"
12588,"korean"
12589,"korean"
12595,"korean"
12615,"korean"
12617,"korean"
12632,"korean"
12638,"korean"
12641,"korean"
12646,"korean"
12650,"korean"
12660,"korean"
12661,"korean"
12665,"korean"
12671,"korean"
12676,"korean"
12681,"korean"
12684,"korean"
12687,"korean"
12696,"korean"
12701,"korean"
12709,"korean"
12715,"korean"
12717,"korean"
12735,"korean"
12739,"korean"
12741,"brazilian"
12743,"korean"
12744,"korean"
12746,"korean"
12750,"korean"
12756,"korean"
12762,"korean"
12765,"korean"
12766,"korean"
12767,"korean"
12768,"korean"
12770,"korean"
12771,"korean"
12777,"korean"
12787,"korean"
12789,"korean"
12797,"korean"
12811,"korean"
12813,"korean"
12815,"korean"
12818,"korean"
12829,"korean"
12836,"korean"
12852,"korean"
12854,"korean"
12857,"korean"
12859,"korean"
12867,"korean"
12870,"korean"
12871,"korean"
12878,"korean"
12882,"korean"
12887,"korean"
12890,"korean"
12891,"korean"
12896,"korean"
12898,"korean"
12905,"korean"
12910,"korean"
12923,"korean"
12927,"korean"
12930,"brazilian"
12933,"korean"
12935,"korean"
12936,"korean"
12946,"korean"
12949,"korean"
12962,"korean"
12965,"brazilian"
12967,"korean"
12969,"korean"
12989,"korean"
12995,"korean"
13009,"korean"
13013,"korean"
13015,"korean"
13017,"korean"
13018,"korean"
13021,"korean"
13023,"korean"
13027,"korean"
13032,"korean"
13033,"korean"
13036,"korean"
13041,"brazilian"
13042,"brazilian"
13046,"korean"
13050,"korean"
13051,"korean"
13053,"korean"
13057,"korean"
13061,"korean"
13068,"korean"
13072,"korean"
13077,"korean"
13081,"korean"
13088,"korean"
13101,"korean"
13102,"korean"
13104,"korean"
13107,"korean"
13108,"korean"
13123,"korean"
13125,"korean"
13127,"korean"
13134,"korean"
13142,"korean"
13151,"korean"
13153,"korean"
13154,"korean"
13155,"korean"
13159,"korean"
13160,"korean"
13165,"korean"
13178,"korean"
13183,"korean"
13204,"korean"
13220,"korean"
13224,"korean"
13227,"korean"
13235,"korean"
13237,"korean"
13256,"korean"
13258,"korean"
13261,"korean"
13270,"korean"
13272,"korean"
13281,"korean"
13288,"korean"
13289,"korean"
13292,"korean"
13294,"korean"
13300,"korean"
13301,"korean"
13302,"korean"
13303,"korean"
13306,"korean"
13310,"korean"
13320,"korean"
13341,"korean"
13345,"korean"
13347,"korean"
13360,"korean"
13366,"korean"
13370,"korean"
13374,"brazilian"
13377,"korean"
13401,"korean"
13409,"brazilian"
13410,"korean"
13411,"korean"
13414,"korean"
13417,"korean"
13422,"korean"
13429,"korean"
13439,"korean"
13444,"korean"
13453,"korean"
13456,"korean"
13458,"korean"
13461,"korean"
13462,"korean"
13463,"brazilian"
13470,"korean"
13475,"korean"
13498,"korean"
13508,"korean"
13511,"korean"
13514,"brazilian"
13523,"korean"
13526,"korean"
13533,"korean"
13536,"korean"
13537,"korean"
13550,"korean"
13555,"korean"
13557,"korean"
13566,"korean"
13571,"korean"
13579,"korean"
13583,"korean"
13586,"korean"
13596,"korean"
13599,"korean"
13604,"korean"
13611,"korean"
13623,"korean"
13629,"korean"
13631,"korean"
13632,"korean"
13637,"korean"
13645,"korean"
13649,"korean"
13657,"korean"
13661,"korean"
13669,"korean"
13673,"korean"
13674,"korean"
13681,"korean"
13686,"korean"
13689,"korean"
13693,"korean"
13694,"korean"
13695,"korean"
13698,"korean"
13702,"korean"
13703,"korean"
13704,"korean"
13712,"korean"
13715,"korean"
13720,"korean"
13722,"korean"
13743,"korean"
13755,"korean"
13762,"korean"
13769,"korean"
13777,"korean"
13778,"korean"
13781,"korean"
13782,"korean"
13794,"korean"
13797,"korean"
13798,"korean"
13800,"brazilian"
13807,"korean"
13811,"korean"
13813,"korean"
13815,"korean"
13835,"korean"
13841,"korean"
13845,"korean"
13850,"korean"
13859,"korean"
13871,"brazilian"
13883,"korean"
13897,"brazilian"
13900,"korean"
13904,"korean"
13909,"korean"
13911,"korean"
13913,"korean"
13914,"korean"
13915,"korean"
13923,"korean"
13925,"korean"
13937,"korean"
13942,"korean"
13945,"brazilian"
13947,"korean"
13948,"korean"
13955,"korean"
13965,"korean"
13966,"korean"
13971,"korean"
13974,"korean"
13978,"korean"
13980,"korean"
13990,"korean"
13992,"korean"
13993,"korean"
13994,"korean"
13996,"korean"
13998,"korean"
14005,"korean"
14008,"korean"
14011,"korean"
14012,"korean"
14017,"korean"
14020,"korean"
14022,"korean"
14025,"korean"
14030,"korean"
14038,"korean"
14041,"korean"
14051,"brazilian"
14059,"korean"
14063,"korean"
14064,"korean"
14070,"brazilian"
14084,"korean"
14100,"korean"
14101,"korean"
14110,"korean"
14117,"korean"
14120,"korean"
14121,"korean"
14122,"korean"
14129,"korean"
14136,"korean"
14143,"korean"
14144,"korean"
14148,"korean"
14153,"korean"
14159,"korean"
14162,"korean"
14163,"korean"
14165,"korean"
14166,"korean"
14167,"korean"
14174,"korean"
14176,"korean"
14177,"korean"
14183,"korean"
14185,"korean"
14186,"korean"
14189,"korean"
14195,"korean"
14205,"korean"
14207,"korean"
14208,"korean"
14212,"korean"
14213,"korean"
14214,"korean"
14219,"korean"
14224,"korean"
14235,"korean"
14236,"korean"
14240,"korean"
14241,"korean"
14242,"korean"
14245,"korean"
14251,"korean"
14264,"korean"
14267,"korean"
14268,"korean"
14269,"korean"
14277,"korean"
14283,"korean"
14285,"korean"
14291,"korean"
14296,"korean"
14299,"korean"
14303,"korean"
14316,"korean"
14321,"korean"
14329,"korean"
14333,"korean"
14347,"korean"
14353,"korean"
14358,"korean"
14365,"korean"
14368,"korean"
14372,"korean"
14373,"korean"
14375,"korean"
14377,"korean"
14382,"korean"
14384,"korean"
14389,"korean"
14394,"korean"
14423,"korean"
14429,"korean"
14434,"korean"
14437,"korean"
14452,"korean"
14453,"korean"
14463,"korean"
14468,"korean"
14474,"korean"
14479,"korean"
14480,"korean"
14487,"korean"
14492,"korean"
14495,"korean"
14497,"korean"
14499,"korean"
14502,"korean"
14510,"korean"
14514,"korean"
14515,"korean"
14516,"korean"
14526,"korean"
14529,"korean"
14531,"korean"
14538,"korean"
14540,"korean"
14541,"korean"
14543,"korean"
14545,"korean"
14553,"korean"
14557,"korean"
14564,"korean"
14568,"korean"
14571,"korean"
14576,"korean"
14577,"korean"
14586,"korean"
14601,"korean"
14603,"korean"
14605,"korean"
14609,"korean"
14615,"korean"
14617,"korean"
14626,"korean"
14630,"korean"
14633,"korean"
14640,"korean"
14644,"korean"
14647,"korean"
14652,"korean"
14655,"korean"
14656,"korean"
14664,"korean"
14669,"korean"
14670,"korean"
14681,"korean"
14684,"korean"
14686,"korean"
14688,"brazilian"
14689,"korean"
14696,"korean"
14699,"korean"
14703,"korean"
14705,"korean"
14711,"korean"
14712,"korean"
14714,"korean"
14715,"korean"
14729,"korean"
14731,"korean"
14740,"korean"
14741,"korean"
14743,"korean"
14748,"korean"
14759,"korean"
14760,"korean"
14775,"korean"
14780,"korean"
14795,"korean"
14797,"korean"
14807,"korean"
14808,"korean"
14812,"korean"
14815,"korean"
14822,"korean"
14823,"korean"
14826,"korean"
14828,"korean"
14830,"korean"
14831,"korean"
14835,"korean"
14838,"korean"
14846,"korean"
14851,"korean"
14859,"korean"
14860,"korean"
14861,"korean"
14863,"korean"
14866,"korean"
14867,"korean"
14869,"korean"
14883,"korean"
14896,"korean"
14899,"korean"
14904,"korean"
14907,"korean"
14923,"korean"
14926,"korean"
14929,"korean"
14931,"korean"
14932,"korean"
14939,"korean"
14947,"korean"
14956,"korean"
14957,"korean"
14958,"korean"
14962,"korean"
14978,"korean"
14983,"korean"
14985,"korean"
14989,"korean"
14992,"korean"
14993,"korean"
15001,"korean"
15005,"korean"
15009,"korean"
15011,"korean"
15015,"korean"
15016,"korean"
15024,"korean"
15025,"korean"
15028,"korean"
15031,"korean"
15037,"korean"
15038,"korean"
15050,"korean"
15053,"korean"
15056,"korean"
15059,"korean"
15063,"korean"
15066,"korean"
15074,"korean"
15081,"korean"
15082,"korean"
15083,"korean"
15089,"korean"
15104,"korean"
15112,"korean"
15113,"korean"
15122,"korean"
15127,"korean"
15134,"korean"
15140,"korean"
15149,"korean"
15157,"korean"
15163,"korean"
15181,"korean"
15182,"korean"
15183,"korean"
15188,"korean"
15211,"korean"
15214,"korean"
15215,"korean"
15218,"korean"
15220,"korean"
15223,"korean"
15227,"korean"
15230,"korean"
15233,"korean"
15234,"korean"
15235,"korean"
15241,"korean"
15242,"korean"
15249,"korean"
15251,"korean"
15253,"korean"
15255,"korean"
15256,"korean"
15261,"korean"
15262,"korean"
15279,"korean"
15287,"korean"
15295,"korean"
15296,"korean"
15308,"korean"
15313,"korean"
15324,"korean"
15325,"korean"
15327,"korean"
15334,"korean"
15336,"korean"
15337,"korean"
15341,"korean"
15346,"korean"
15349,"korean"
15363,"korean"
15367,"korean"
15372,"korean"
15378,"korean"
15385,"korean"
15391,"korean"
15394,"korean"
15397,"brazilian"
15399,"korean"
15401,"korean"
15405,"korean"
15406,"korean"
15415,"korean"
15417,"korean"
15419,"korean"
15420,"korean"
15423,"korean"
15430,"korean"
15435,"korean"
15437,"brazilian"
15442,"korean"
15445,"korean"
15451,"korean"
15489,"korean"
15497,"korean"
15498,"korean"
15502,"korean"
15503,"korean"
15509,"korean"
15510,"korean"
15511,"brazilian"
15515,"korean"
15521,"brazilian"
15522,"korean"
15525,"korean"
15527,"korean"
15529,"korean"
15530,"korean"
15537,"korean"
15548,"korean"
15558,"korean"
15563,"korean"
15578,"korean"
15589,"korean"
15596,"korean"
15597,"korean"
15599,"korean"
15605,"korean"
15612,"korean"
15617,"korean"
15627,"korean"
15631,"korean"
15638,"korean"
15640,"korean"
15642,"korean"
15647,"korean"
15648,"korean"
15650,"korean"
15652,"korean"
15699,"korean"
15702,"korean"
15707,"korean"
15709,"korean"
15712,"korean"
15719,"korean"
15728,"korean"
15737,"korean"
15740,"korean"
15746,"korean"
15747,"korean"
15750,"korean"
15752,"korean"
15760,"korean"
15762,"korean"
15767,"korean"
15777,"korean"
15780,"korean"
15782,"korean"
15790,"korean"
15804,"korean"
15805,"korean"
15811,"korean"
15815,"korean"
15823,"korean"
15827,"korean"
15839,"korean"
15843,"korean"
15844,"korean"
15847,"korean"
15855,"korean"
15859,"korean"
15861,"korean"
15864,"korean"
15873,"korean"
15874,"korean"
15876,"korean"
15877,"korean"
15879,"korean"
15884,"korean"
15889,"korean"
15890,"korean"
15891,"korean"
15897,"korean"
15900,"korean"
15901,"korean"
15904,"korean"
15905,"korean"
15908,"korean"
15916,"korean"
15917,"korean"
15921,"korean"
15924,"korean"
15925,"korean"
15926,"korean"
15927,"korean"
15939,"brazilian"
15950,"korean"
15957,"korean"
15959,"korean"
15963,"korean"
15964,"korean"
15965,"korean"
15967,"korean"
15968,"korean"
15970,"korean"
15973,"korean"
15974,"korean"
15981,"korean"
15995,"korean"
15996,"korean"
15998,"korean"
16005,"korean"
16011,"korean"
16012,"korean"
16041,"korean"
16044,"korean"
16047,"korean"
16051,"korean"
16052,"korean"
16053,"korean"
16054,"korean"
16069,"korean"
16071,"korean"
16073,"korean"
16074,"korean"
16077,"korean"
16078,"korean"
16081,"korean"
16083,"korean"
16086,"korean"
16090,"brazilian"
16091,"korean"
16092,"korean"
16095,"korean"
16097,"korean"
16111,"korean"
16113,"brazilian"
16115,"korean"
16117,"korean"
16124,"korean"
16133,"korean"
16137,"korean"
16141,"korean"
16145,"korean"
16148,"korean"
16150,"korean"
16152,"korean"
16153,"korean"
16158,"korean"
16164,"korean"
16171,"korean"
16187,"korean"
16192,"korean"
16206,"korean"
16207,"korean"
16213,"korean"
16217,"korean"
16236,"korean"
16240,"korean"
16245,"korean"
16250,"korean"
16252,"korean"
16256,"korean"
16258,"korean"
16264,"korean"
16266,"korean"
16283,"korean"
16288,"korean"
16292,"korean"
16293,"korean"
16301,"brazilian"
16313,"korean"
16325,"korean"
16330,"korean"
16331,"korean"
16337,"korean"
16342,"korean"
16344,"korean"
16347,"korean"
16351,"korean"
16352,"korean"
16357,"korean"
16365,"korean"
16369,"korean"
16372,"korean"
16379,"korean"
16380,"korean"
16381,"korean"
16385,"korean"
16387,"korean"
16396,"korean"
16397,"korean"
16404,"korean"
16405,"korean"
16406,"korean"
16417,"korean"
16423,"korean"
16424,"korean"
16428,"korean"
16445,"korean"
16448,"korean"
16454,"korean"
16457,"korean"
16466,"korean"
16477,"korean"
16484,"korean"
16485,"korean"
16487,"korean"
16508,"korean"
16516,"korean"
16521,"korean"
16523,"korean"
16525,"korean"
16526,"korean"
16529,"korean"
16533,"korean"
16534,"korean"
16540,"korean"
16553,"korean"
16561,"korean"
16563,"korean"
16566,"brazilian"
16581,"korean"
16585,"korean"
16594,"korean"
16595,"korean"
16602,"korean"
16604,"korean"
16610,"korean"
16615,"korean"
16625,"korean"
16626,"brazilian"
16627,"korean"
16629,"korean"
16630,"korean"
16651,"korean"
16661,"korean"
16666,"korean"
16670,"korean"
16671,"korean"
16672,"korean"
16675,"korean"
16676,"korean"
16695,"korean"
16697,"korean"
16708,"korean"
16710,"korean"
16713,"korean"
16715,"korean"
16726,"korean"
16731,"korean"
16738,"korean"
16754,"korean"
16758,"korean"
16761,"korean"
16769,"korean"
16775,"korean"
16786,"korean"
16791,"korean"
16795,"korean"
16798,"korean"
16803,"korean"
16804,"korean"
16805,"korean"
16807,"korean"
16815,"korean"
16823,"korean"
16837,"korean"
16838,"korean"
16841,"korean"
16844,"brazilian"
16845,"korean"
16846,"korean"
16852,"korean"
16853,"korean"
16854,"korean"
16855,"korean"
16864,"korean"
16878,"korean"
16887,"korean"
16888,"korean"
16893,"korean"
16895,"korean"
16896,"korean"
16897,"korean"
16900,"korean"
16901,"korean"
16904,"korean"
16906,"korean"
16907,"brazilian"
16911,"korean"
16912,"korean"
16916,"korean"
16926,"korean"
16927,"korean"
16933,"korean"
16937,"brazilian"
16942,"korean"
16946,"korean"
16953,"korean"
16954,"korean"
16957,"korean"
16960,"korean"
16962,"korean"
16966,"korean"
16971,"korean"
16972,"korean"
16979,"korean"
16980,"korean"
16990,"korean"
16991,"korean"
16992,"brazilian"
16999,"korean"
17007,"korean"
17008,"korean"
17014,"korean"
17017,"korean"
17025,"korean"
17032,"korean"
17040,"korean"
17047,"korean"
17070,"korean"
17089,"korean"
17096,"korean"
17103,"korean"
17105,"korean"
17114,"korean"
17124,"korean"
17130,"korean"
17152,"korean"
17154,"korean"
17155,"korean"
17167,"korean"
17174,"brazilian"
17178,"korean"
17180,"korean"
17182,"korean"
17185,"korean"
17190,"korean"
17194,"korean"
17206,"korean"
17207,"korean"
17217,"brazilian"
17221,"korean"
17225,"korean"
17226,"korean"
17230,"korean"
17233,"korean"
17237,"korean"
17249,"korean"
17253,"korean"
17254,"korean"
17256,"korean"
17263,"korean"
17264,"korean"
17270,"brazilian"
17271,"korean"
17272,"korean"
17279,"brazilian"
17283,"korean"
17286,"korean"
17290,"korean"
17294,"brazilian"
17307,"korean"
17311,"korean"
17317,"korean"
17319,"korean"
17321,"korean"
17330,"korean"
17354,"korean"
17358,"korean"
17364,"korean"
17369,"korean"
17375,"korean"
17391,"korean"
17406,"korean"
17408,"korean"
17410,"korean"
17413,"korean"
17416,"korean"
17424,"korean"
17428,"korean"
17429,"korean"
17435,"korean"
17442,"korean"
17443,"korean"
17456,"korean"
17462,"korean"
17471,"brazilian"
17474,"korean"
17475,"korean"
17484,"korean"
17485,"korean"
17487,"korean"
17489,"korean"
17492,"korean"
17496,"korean"
17498,"korean"
17499,"korean"
17502,"korean"
17506,"korean"
17511,"korean"
17515,"korean"
17516,"korean"
17519,"korean"
17525,"korean"
17526,"korean"
17530,"korean"
17534,"korean"
17539,"korean"
17542,"korean"
17544,"korean"
17547,"korean"
17557,"korean"
17560,"korean"
17562,"korean"
17565,"korean"
17569,"brazilian"
17576,"korean"
17579,"korean"
17581,"korean"
17584,"korean"
17585,"korean"
17587,"korean"
17596,"korean"
17597,"korean"
17600,"korean"
17602,"korean"
